Sample_no,Week,InCO2,InHumidity,InTemp,SolarRadiation,NutrientSupplyEC(ds/m),NutrientSupplypH,Doy,TotalNutrientSupply,CultivationForm_soil,CultivationForm_water
194,0.9518937676203668,-0.7655262664947221,-0.9466286971947505,-0.05496582081447528,-1.095914846184141,0.5186626812029435,-0.5057239766623042,0.9041095890410958,0.5284144487857148,0,1
194,0.9518937676203668,-0.7655262664947221,-0.8974999548937763,-0.08115433831654513,-0.3913938546131049,0.19910667504422316,0.9216030259856323,0.9068493150684932,-0.818943184951711,0,1
194,0.9518937676203668,-0.7655262664947221,-0.9281186674920882,-0.03925271031323376,-0.6688820753498103,0.7317000186420903,0.09642960257979338,0.9095890410958904,0.3266212547927823,0,1
194,0.9518937676203668,-0.7655262664947221,-0.9309937597990106,-0.08511172360610872,-0.8632899904767235,0.46540334684315793,-0.4611200078295571,0.9123287671232877,0.13103708215347856,0,1
194,0.9518937676203668,-0.7655262664947221,-0.8861196351752536,-0.16821661914601024,-1.0394202383694826,0.3056253437637966,-0.9740656494061585,0.915068493150685,-0.00866589830316698,0,1
194,0.9518937676203668,-0.7655262664947221,-0.9304973471544813,-0.14936088654452023,-1.0427434505938742,0.5186626812029435,-0.5503279454950533,0.9178082191780822,0.37318891494499745,0,1
195,0.9518937676203668,-0.7655262664947221,-0.9871278178894382,0.06980789728355087,-0.6854981364717686,0.6251813499225168,-0.14889222600031954,0.9013698630136986,0.7767753029308624,0,1
195,0.9518937676203668,-0.7655262664947221,-0.9466286971947505,-0.05496582081447528,-1.095914846184141,0.5186626812029435,-0.5057239766623042,0.9041095890410958,0.5284144487857148,0,1
195,0.9518937676203668,-0.7655262664947221,-0.8974999548937763,-0.08115433831654513,-0.3913938546131049,0.19910667504422316,0.9216030259856323,0.9068493150684932,-0.818943184951711,0,1
195,0.9518937676203668,-0.7655262664947221,-0.9281186674920882,-0.03925271031323376,-0.6688820753498103,0.7317000186420903,0.09642960257979338,0.9095890410958904,0.3266212547927823,0,1
195,0.9518937676203668,-0.7655262664947221,-0.9309937597990106,-0.08511172360610872,-0.8632899904767235,0.46540334684315793,-0.4611200078295571,0.9123287671232877,0.13103708215347856,0,1
195,0.9518937676203668,-0.7655262664947221,-0.8861196351752536,-0.16821661914601024,-1.0394202383694826,0.3056253437637966,-0.9740656494061585,0.915068493150685,-0.00866589830316698,0,1
195,0.9518937676203668,-0.7655262664947221,-0.9304973471544813,-0.14936088654452023,-1.0427434505938742,0.5186626812029435,-0.5503279454950533,0.9178082191780822,0.37318891494499745,0,1
196,0.956238931957654,-0.7655262664947221,-0.9476407917291082,-0.10396745620759973,-1.0211425711353284,0.3056253437637966,0.23024150907803861,0.9205479452054794,0.2800535946405671,0,1
196,0.956238931957654,-0.7655262664947221,-0.9019031148593882,-0.22897397975081263,-0.9430470838621239,0.5719220155627289,-0.6841398519932965,0.9232876712328767,0.5222054274320861,0,1
196,0.956238931957654,-0.7655262664947221,-0.9130117822019641,-0.11153301861894632,-0.545923223047318,0.7849593530018758,-0.6172338987441739,0.9260273972602739,0.5222054274320861,0,1
196,0.956238931957654,-0.7655262664947221,-0.9455167486123285,-0.09558713060693706,-0.5126911008034012,0.6251813499225168,-1.0855755714880282,0.9287671232876712,0.5501460235234151,0,1
196,0.956238931957654,-0.7655262664947221,-0.919453338409056,-0.11106746359741083,-0.6638972570132227,0.7849593530018758,-0.32730810133131183,0.9315068493150684,0.43527912848128436,0,1
196,0.956238931957654,-0.7655262664947221,-0.9274261530892434,-0.037972392102383186,-0.7685784420815606,0.7849593530018758,-0.7733477896587926,0.9342465753424658,0.46632423524942784,0,1
196,0.956238931957654,-0.7655262664947221,-0.8974045021835398,-0.16414285906827278,-1.2953075796476419,0.41214401248337,-0.9294616805734114,0.936986301369863,0.7767753029308624,0,1
197,0.956238931957654,-0.7655262664947221,-0.9476407917291082,-0.10396745620759973,-1.0211425711353284,0.3056253437637966,0.23024150907803861,0.9205479452054794,0.2800535946405671,0,1
197,0.956238931957654,-0.7655262664947221,-0.9019031148593882,-0.22897397975081263,-0.9430470838621239,0.5719220155627289,-0.6841398519932965,0.9232876712328767,0.5222054274320861,0,1
197,0.956238931957654,-0.7655262664947221,-0.9130117822019641,-0.11153301861894632,-0.545923223047318,0.7849593530018758,-0.6172338987441739,0.9260273972602739,0.5222054274320861,0,1
197,0.956238931957654,-0.7655262664947221,-0.9455167486123285,-0.09558713060693706,-0.5126911008034012,0.6251813499225168,-1.0855755714880282,0.9287671232876712,0.5501460235234151,0,1
197,0.956238931957654,-0.7655262664947221,-0.919453338409056,-0.11106746359741083,-0.6638972570132227,0.7849593530018758,-0.32730810133131183,0.9315068493150684,0.43527912848128436,0,1
197,0.956238931957654,-0.7655262664947221,-0.9274261530892434,-0.037972392102383186,-0.7685784420815606,0.7849593530018758,-0.7733477896587926,0.9342465753424658,0.46632423524942784,0,1
197,0.956238931957654,-0.7655262664947221,-0.8974045021835398,-0.16414285906827278,-1.2953075796476419,0.41214401248337,-0.9294616805734114,0.936986301369863,0.7767753029308624,0,1
199,0.956238931957654,-0.7655262664947221,-0.9476407917291082,-0.10396745620759973,-1.0211425711353284,0.3056253437637966,0.23024150907803861,0.9205479452054794,0.2800535946405671,0,1
199,0.956238931957654,-0.7655262664947221,-0.9019031148593882,-0.22897397975081263,-0.9430470838621239,0.5719220155627289,-0.6841398519932965,0.9232876712328767,0.5222054274320861,0,1
199,0.956238931957654,-0.7655262664947221,-0.9130117822019641,-0.11153301861894632,-0.545923223047318,0.7849593530018758,-0.6172338987441739,0.9260273972602739,0.5222054274320861,0,1
199,0.956238931957654,-0.7655262664947221,-0.9455167486123285,-0.09558713060693706,-0.5126911008034012,0.6251813499225168,-1.0855755714880282,0.9287671232876712,0.5501460235234151,0,1
199,0.956238931957654,-0.7655262664947221,-0.919453338409056,-0.11106746359741083,-0.6638972570132227,0.7849593530018758,-0.32730810133131183,0.9315068493150684,0.43527912848128436,0,1
199,0.956238931957654,-0.7655262664947221,-0.9274261530892434,-0.037972392102383186,-0.7685784420815606,0.7849593530018758,-0.7733477896587926,0.9342465753424658,0.46632423524942784,0,1
199,0.956238931957654,-0.7655262664947221,-0.8974045021835398,-0.16414285906827278,-1.2953075796476419,0.41214401248337,-0.9294616805734114,0.936986301369863,0.7767753029308624,0,1
200,0.9605167266857655,-0.7655262664947221,-0.9256479461523408,-0.030756009924397212,-0.43459561353019677,0.5186626812029435,0.11873158699616891,0.9397260273972603,-0.06454709048582519,0,1
200,0.9605167266857655,-0.7655262664947221,-0.9471345939087936,-0.002239605576974952,-0.868274808813311,0.5719220155627289,-0.9517636649897849,0.9424657534246575,0.5501460235234151,0,1
200,0.9605167266857655,-0.7655262664947221,-0.9191594795340394,-0.003985506743780006,-0.7785480787547356,0.46540334684315793,-1.0632735870716545,0.9452054794520548,0.46632423524942784,0,1
200,0.9605167266857655,-0.7655262664947221,-0.919453338409056,-0.020047797478382135,-0.46284291743752604,0.25236600940401105,-0.32730810133131183,0.947945205479452,0.047215293879491235,0,1
200,0.9605167266857655,-0.7655262664947221,-0.9144714940179355,0.055142327482392194,-0.5193375252521846,0.5719220155627289,-0.2381001636658157,0.9506849315068493,0.03169274049541951,0,1
200,0.9605167266857655,-0.7655262664947221,-0.9155435361004125,-0.030639607201803348,-0.5492464352717097,0.41214401248337,-1.1747835091535244,0.9534246575342465,0.5222054274320861,0,1
200,0.9605167266857655,-0.7655262664947221,-0.9231843581080769,-0.12689694888682723,-0.6074026491985641,0.6784406842823024,-0.43881802341318155,0.9561643835616438,0.6525948758582886,0,1
202,0.9605167266857655,-0.7655262664947221,-0.9256479461523408,-0.030756009924397212,-0.43459561353019677,0.5186626812029435,0.11873158699616891,0.9397260273972603,-0.06454709048582519,0,1
202,0.9605167266857655,-0.7655262664947221,-0.9471345939087936,-0.002239605576974952,-0.868274808813311,0.5719220155627289,-0.9517636649897849,0.9424657534246575,0.5501460235234151,0,1
202,0.9605167266857655,-0.7655262664947221,-0.9191594795340394,-0.003985506743780006,-0.7785480787547356,0.46540334684315793,-1.0632735870716545,0.9452054794520548,0.46632423524942784,0,1
202,0.9605167266857655,-0.7655262664947221,-0.919453338409056,-0.020047797478382135,-0.46284291743752604,0.25236600940401105,-0.32730810133131183,0.947945205479452,0.047215293879491235,0,1
202,0.9605167266857655,-0.7655262664947221,-0.9144714940179355,0.055142327482392194,-0.5193375252521846,0.5719220155627289,-0.2381001636658157,0.9506849315068493,0.03169274049541951,0,1
202,0.9605167266857655,-0.7655262664947221,-0.9155435361004125,-0.030639607201803348,-0.5492464352717097,0.41214401248337,-1.1747835091535244,0.9534246575342465,0.5222054274320861,0,1
202,0.9605167266857655,-0.7655262664947221,-0.9231843581080769,-0.12689694888682723,-0.6074026491985641,0.6784406842823024,-0.43881802341318155,0.9561643835616438,0.6525948758582886,0,1
205,0.9647292090137596,-0.7655262664947221,-0.9446080658135152,-0.19975924287108812,-1.428236068623309,0.41214401248337,-0.5949319143278003,0.958904109589041,0.4383836391580987,0,1
205,0.9647292090137596,-0.7655262664947221,-0.9224958246960474,-0.1088559794746523,-0.7087606220425103,0.3056253437637966,-0.6395358831605494,0.9616438356164384,0.8388655164671492,0,1
205,0.9647292090137596,-0.7655262664947221,-0.918376336242964,-0.16705267572333454,-0.7253766831644688,0.7317000186420903,-0.6841398519932965,0.9643835616438357,0.15587316756799333,0,1
205,0.9647292090137596,-0.7655262664947221,-0.9294063010071202,-0.1359756349542121,-0.38973224850090904,-0.01393066239492367,0.74318715065464,0.9671232876712329,-1.3653370640710358,0,1
205,0.9647292090137596,-0.7655262664947221,-0.9227908388181981,-0.1982461192150508,-1.085945209510966,0.41214401248337,-0.7287438208260455,0.9698630136986301,0.9009557300034361,0,1
205,0.9647292090137596,-0.7655262664947221,-0.926833004243356,-0.029126483545767027,-0.8732596271498986,0.7317000186420903,-1.1301795403207773,0.9726027397260274,0.2179633811042802,0,1
205,0.9647292090137596,-0.7655262664947221,-0.9534329358173035,-0.3070739493010687,-1.4232512502867216,0.7317000186420903,-0.6395358831605494,0.9753424657534246,-0.20425007094247072,0,1
206,0.9647292090137596,-0.7655262664947221,-0.9446080658135152,-0.19975924287108812,-1.428236068623309,0.41214401248337,-0.5949319143278003,0.958904109589041,0.4383836391580987,0,1
206,0.9647292090137596,-0.7655262664947221,-0.9224958246960474,-0.1088559794746523,-0.7087606220425103,0.3056253437637966,-0.6395358831605494,0.9616438356164384,0.8388655164671492,0,1
206,0.9647292090137596,-0.7655262664947221,-0.918376336242964,-0.16705267572333454,-0.7253766831644688,0.7317000186420903,-0.6841398519932965,0.9643835616438357,0.15587316756799333,0,1
206,0.9647292090137596,-0.7655262664947221,-0.9294063010071202,-0.1359756349542121,-0.38973224850090904,-0.01393066239492367,0.74318715065464,0.9671232876712329,-1.3653370640710358,0,1
206,0.9647292090137596,-0.7655262664947221,-0.9227908388181981,-0.1982461192150508,-1.085945209510966,0.41214401248337,-0.7287438208260455,0.9698630136986301,0.9009557300034361,0,1
206,0.9647292090137596,-0.7655262664947221,-0.926833004243356,-0.029126483545767027,-0.8732596271498986,0.7317000186420903,-1.1301795403207773,0.9726027397260274,0.2179633811042802,0,1
206,0.9647292090137596,-0.7655262664947221,-0.9534329358173035,-0.3070739493010687,-1.4232512502867216,0.7317000186420903,-0.6395358831605494,0.9753424657534246,-0.20425007094247072,0,1
208,0.9688783433371112,-0.7655262664947221,-0.9357739684627633,-0.06765271193806216,-0.9779408122182365,0.3588846781235845,-0.5280259610786777,0.9780821917808219,0.5905046623220016,0,1
208,0.9688783433371112,-0.7655262664947221,-0.12531072627250203,-0.06136746773756614,-0.38474743016432156,0.09258800632464975,0.2971474623271592,0.9808219178082191,-1.2535746797057195,0,1
208,0.9688783433371112,-0.7655262664947221,-0.17788923664773953,-0.15529695051165662,-0.6090642553107599,-0.01393066239492367,1.278434776647617,0.9835616438356164,-1.6571610676915842,0,1
208,0.9688783433371112,-0.7655262664947221,-0.25130589227297967,0.003580055667567573,-0.4678277357741136,0.25236600940401105,0.31944944674353476,0.9863013698630136,-1.20390250887669,0,1
208,0.9688783433371112,-0.7655262664947221,-0.6300368294522382,-0.24911003056315323,-0.919784598291382,-0.28022733419385604,0.36405341557628185,0.989041095890411,-2.019943023765866,0,1
208,0.9688783433371112,-0.7655262664947221,-0.32901771055876833,-0.1171199023527211,-0.9447086899743197,-0.7063020090721497,0.3863553999926554,0.9917808219178083,-2.019943023765866,0,1
208,0.9688783433371112,-0.7655262664947221,-0.07983669920482238,-0.1419116989213475,-0.3498537018082089,1.4773306996791042,0.40865738440903093,0.9945205479452055,-0.6047319482515212,0,1
209,0.9688783433371112,-0.7655262664947221,-0.9357739684627633,-0.06765271193806216,-0.9779408122182365,0.3588846781235845,-0.5280259610786777,0.9780821917808219,0.5905046623220016,0,1
209,0.9688783433371112,-0.7655262664947221,-0.12531072627250203,-0.06136746773756614,-0.38474743016432156,0.09258800632464975,0.2971474623271592,0.9808219178082191,-1.2535746797057195,0,1
209,0.9688783433371112,-0.7655262664947221,-0.17788923664773953,-0.15529695051165662,-0.6090642553107599,-0.01393066239492367,1.278434776647617,0.9835616438356164,-1.6571610676915842,0,1
209,0.9688783433371112,-0.7655262664947221,-0.25130589227297967,0.003580055667567573,-0.4678277357741136,0.25236600940401105,0.31944944674353476,0.9863013698630136,-1.20390250887669,0,1
209,0.9688783433371112,-0.7655262664947221,-0.6300368294522382,-0.24911003056315323,-0.919784598291382,-0.28022733419385604,0.36405341557628185,0.989041095890411,-2.019943023765866,0,1
209,0.9688783433371112,-0.7655262664947221,-0.32901771055876833,-0.1171199023527211,-0.9447086899743197,-0.7063020090721497,0.3863553999926554,0.9917808219178083,-2.019943023765866,0,1
209,0.9688783433371112,-0.7655262664947221,-0.07983669920482238,-0.1419116989213475,-0.3498537018082089,1.4773306996791042,0.40865738440903093,0.9945205479452055,-0.6047319482515212,0,1
210,0.9688783433371112,-0.7655262664947221,-0.9357739684627633,-0.06765271193806216,-0.9779408122182365,0.3588846781235845,-0.5280259610786777,0.9780821917808219,0.5905046623220016,0,1
210,0.9688783433371112,-0.7655262664947221,-0.12531072627250203,-0.06136746773756614,-0.38474743016432156,0.09258800632464975,0.2971474623271592,0.9808219178082191,-1.2535746797057195,0,1
210,0.9688783433371112,-0.7655262664947221,-0.17788923664773953,-0.15529695051165662,-0.6090642553107599,-0.01393066239492367,1.278434776647617,0.9835616438356164,-1.6571610676915842,0,1
210,0.9688783433371112,-0.7655262664947221,-0.25130589227297967,0.003580055667567573,-0.4678277357741136,0.25236600940401105,0.31944944674353476,0.9863013698630136,-1.20390250887669,0,1
210,0.9688783433371112,-0.7655262664947221,-0.6300368294522382,-0.24911003056315323,-0.919784598291382,-0.28022733419385604,0.36405341557628185,0.989041095890411,-2.019943023765866,0,1
210,0.9688783433371112,-0.7655262664947221,-0.32901771055876833,-0.1171199023527211,-0.9447086899743197,-0.7063020090721497,0.3863553999926554,0.9917808219178083,-2.019943023765866,0,1
210,0.9688783433371112,-0.7655262664947221,-0.07983669920482238,-0.1419116989213475,-0.3498537018082089,1.4773306996791042,0.40865738440903093,0.9945205479452055,-0.6047319482515212,0,1
211,0.9688783433371112,-0.7655262664947221,-0.9357739684627633,-0.06765271193806216,-0.9779408122182365,0.3588846781235845,-0.5280259610786777,0.9780821917808219,0.5905046623220016,0,1
211,0.9688783433371112,-0.7655262664947221,-0.12531072627250203,-0.06136746773756614,-0.38474743016432156,0.09258800632464975,0.2971474623271592,0.9808219178082191,-1.2535746797057195,0,1
211,0.9688783433371112,-0.7655262664947221,-0.17788923664773953,-0.15529695051165662,-0.6090642553107599,-0.01393066239492367,1.278434776647617,0.9835616438356164,-1.6571610676915842,0,1
211,0.9688783433371112,-0.7655262664947221,-0.25130589227297967,0.003580055667567573,-0.4678277357741136,0.25236600940401105,0.31944944674353476,0.9863013698630136,-1.20390250887669,0,1
211,0.9688783433371112,-0.7655262664947221,-0.6300368294522382,-0.24911003056315323,-0.919784598291382,-0.28022733419385604,0.36405341557628185,0.989041095890411,-2.019943023765866,0,1
211,0.9688783433371112,-0.7655262664947221,-0.32901771055876833,-0.1171199023527211,-0.9447086899743197,-0.7063020090721497,0.3863553999926554,0.9917808219178083,-2.019943023765866,0,1
211,0.9688783433371112,-0.7655262664947221,-0.07983669920482238,-0.1419116989213475,-0.3498537018082089,1.4773306996791042,0.40865738440903093,0.9945205479452055,-0.6047319482515212,0,1
212,0.988736712336074,-0.7655262664947221,-0.18781957958971987,-0.2629608651094168,-0.21692521283254168,0.9447373560812371,0.6985831818218929,0.07397260273972603,-0.08006964386989691,0,1
212,0.988736712336074,-0.7655262664947221,-0.21220466401062832,-0.22187397236100054,-0.26843500231061274,0.9447373560812371,0.6539792129891439,0.07671232876712329,-0.5954184162210782,0,1
212,0.988736712336074,-0.7655262664947221,-0.26803770583963754,-0.2120969258268944,-0.06738066273491608,1.4240713653193164,0.74318715065464,0.07945205479452055,0.006856655080904747,0,1
212,0.988736712336074,-0.7655262664947221,-0.27784079014733415,-0.17764448544675573,0.2001379213286142,1.104515359160596,0.5870732597400232,0.0821917808219178,-1.0548859963896013,0,1
212,0.988736712336074,-0.7655262664947221,-0.29018558247799137,-0.29985756712308176,-0.007562842695865834,1.5305900340388898,0.6985831818218929,0.08493150684931507,-0.961750676085171,0,1
212,0.988736712336074,-0.7655262664947221,-0.5974852624348397,-0.1202625244529696,-0.5160143130277929,-0.33348666855364395,0.4309593688254045,0.08767123287671233,-2.019943023765866,0,1
212,0.988736712336074,-0.7655262664947221,-0.6537883831012375,-0.2586542995864916,-0.5791553452912348,-0.1204493311144971,0.47556333765815156,0.09041095890410959,-1.753400898672829,0,1
213,0.988736712336074,-0.7655262664947221,-0.18781957958971987,-0.2629608651094168,-0.21692521283254168,0.9447373560812371,0.6985831818218929,0.07397260273972603,-0.08006964386989691,0,1
213,0.988736712336074,-0.7655262664947221,-0.21220466401062832,-0.22187397236100054,-0.26843500231061274,0.9447373560812371,0.6539792129891439,0.07671232876712329,-0.5954184162210782,0,1
213,0.988736712336074,-0.7655262664947221,-0.26803770583963754,-0.2120969258268944,-0.06738066273491608,1.4240713653193164,0.74318715065464,0.07945205479452055,0.006856655080904747,0,1
213,0.988736712336074,-0.7655262664947221,-0.27784079014733415,-0.17764448544675573,0.2001379213286142,1.104515359160596,0.5870732597400232,0.0821917808219178,-1.0548859963896013,0,1
213,0.988736712336074,-0.7655262664947221,-0.29018558247799137,-0.29985756712308176,-0.007562842695865834,1.5305900340388898,0.6985831818218929,0.08493150684931507,-0.961750676085171,0,1
213,0.988736712336074,-0.7655262664947221,-0.5974852624348397,-0.1202625244529696,-0.5160143130277929,-0.33348666855364395,0.4309593688254045,0.08767123287671233,-2.019943023765866,0,1
213,0.988736712336074,-0.7655262664947221,-0.6537883831012375,-0.2586542995864916,-0.5791553452912348,-0.1204493311144971,0.47556333765815156,0.09041095890410959,-1.753400898672829,0,1
214,0.988736712336074,-0.7655262664947221,-0.18781957958971987,-0.2629608651094168,-0.21692521283254168,0.9447373560812371,0.6985831818218929,0.07397260273972603,-0.08006964386989691,0,1
214,0.988736712336074,-0.7655262664947221,-0.21220466401062832,-0.22187397236100054,-0.26843500231061274,0.9447373560812371,0.6539792129891439,0.07671232876712329,-0.5954184162210782,0,1
214,0.988736712336074,-0.7655262664947221,-0.26803770583963754,-0.2120969258268944,-0.06738066273491608,1.4240713653193164,0.74318715065464,0.07945205479452055,0.006856655080904747,0,1
214,0.988736712336074,-0.7655262664947221,-0.27784079014733415,-0.17764448544675573,0.2001379213286142,1.104515359160596,0.5870732597400232,0.0821917808219178,-1.0548859963896013,0,1
214,0.988736712336074,-0.7655262664947221,-0.29018558247799137,-0.29985756712308176,-0.007562842695865834,1.5305900340388898,0.6985831818218929,0.08493150684931507,-0.961750676085171,0,1
214,0.988736712336074,-0.7655262664947221,-0.5974852624348397,-0.1202625244529696,-0.5160143130277929,-0.33348666855364395,0.4309593688254045,0.08767123287671233,-2.019943023765866,0,1
214,0.988736712336074,-0.7655262664947221,-0.6537883831012375,-0.2586542995864916,-0.5791553452912348,-0.1204493311144971,0.47556333765815156,0.09041095890410959,-1.753400898672829,0,1
215,0.988736712336074,-0.7655262664947221,-0.18781957958971987,-0.2629608651094168,-0.21692521283254168,0.9447373560812371,0.6985831818218929,0.07397260273972603,-0.08006964386989691,0,1
215,0.988736712336074,-0.7655262664947221,-0.21220466401062832,-0.22187397236100054,-0.26843500231061274,0.9447373560812371,0.6539792129891439,0.07671232876712329,-0.5954184162210782,0,1
215,0.988736712336074,-0.7655262664947221,-0.26803770583963754,-0.2120969258268944,-0.06738066273491608,1.4240713653193164,0.74318715065464,0.07945205479452055,0.006856655080904747,0,1
215,0.988736712336074,-0.7655262664947221,-0.27784079014733415,-0.17764448544675573,0.2001379213286142,1.104515359160596,0.5870732597400232,0.0821917808219178,-1.0548859963896013,0,1
215,0.988736712336074,-0.7655262664947221,-0.29018558247799137,-0.29985756712308176,-0.007562842695865834,1.5305900340388898,0.6985831818218929,0.08493150684931507,-0.961750676085171,0,1
215,0.988736712336074,-0.7655262664947221,-0.5974852624348397,-0.1202625244529696,-0.5160143130277929,-0.33348666855364395,0.4309593688254045,0.08767123287671233,-2.019943023765866,0,1
215,0.988736712336074,-0.7655262664947221,-0.6537883831012375,-0.2586542995864916,-0.5791553452912348,-0.1204493311144971,0.47556333765815156,0.09041095890410959,-1.753400898672829,0,1
217,0.9925424586462062,-0.7655262664947221,-0.4777696451978943,-0.2654051267429431,-0.23686448617889178,1.4773306996791042,0.7654891350710156,0.09315068493150686,-0.638881565696479,0,1
217,0.9925424586462062,-0.7655262664947221,-0.5553388622666181,-0.3623608288946887,-0.5608776780570806,-0.33348666855364395,0.7654891350710156,0.0958904109589041,-2.019943023765866,0,1
217,0.9925424586462062,-0.7655262664947221,-0.3130697399560976,-0.12666417137605948,0.23669325579692266,1.4773306996791042,0.6316772285727703,0.09863013698630137,-0.7754800354763102,0,1
217,0.9925424586462062,-0.7655262664947221,-0.4481021847264419,-0.0966346713070199,-0.36813136904236315,1.5838493683986776,0.5647712753236477,0.10136986301369863,-0.13905534672936948,0,1
217,0.9925424586462062,-0.7655262664947221,-0.34791795922195046,-0.1628625129230032,-0.22855645561791257,1.3175526965997428,0.40865738440903093,0.10410958904109589,-0.7413304180313525,0,1
217,0.9925424586462062,-0.7655262664947221,-0.47724525310781696,-0.23467726620718127,-0.27840463898378776,1.6371087027584632,0.74318715065464,0.10684931506849316,-0.017979430333610012,0,1
217,0.9925424586462062,-0.7655262664947221,-0.12223554734533205,-0.11490844616438156,0.4277779586994443,0.8382186873616637,0.4309593688254045,0.1095890410958904,-0.8437792703662258,0,1
218,0.9925424586462062,-0.7655262664947221,-0.4777696451978943,-0.2654051267429431,-0.23686448617889178,1.4773306996791042,0.7654891350710156,0.09315068493150686,-0.638881565696479,0,1
218,0.9925424586462062,-0.7655262664947221,-0.5553388622666181,-0.3623608288946887,-0.5608776780570806,-0.33348666855364395,0.7654891350710156,0.0958904109589041,-2.019943023765866,0,1
218,0.9925424586462062,-0.7655262664947221,-0.3130697399560976,-0.12666417137605948,0.23669325579692266,1.4773306996791042,0.6316772285727703,0.09863013698630137,-0.7754800354763102,0,1
218,0.9925424586462062,-0.7655262664947221,-0.4481021847264419,-0.0966346713070199,-0.36813136904236315,1.5838493683986776,0.5647712753236477,0.10136986301369863,-0.13905534672936948,0,1
218,0.9925424586462062,-0.7655262664947221,-0.34791795922195046,-0.1628625129230032,-0.22855645561791257,1.3175526965997428,0.40865738440903093,0.10410958904109589,-0.7413304180313525,0,1
218,0.9925424586462062,-0.7655262664947221,-0.47724525310781696,-0.23467726620718127,-0.27840463898378776,1.6371087027584632,0.74318715065464,0.10684931506849316,-0.017979430333610012,0,1
218,0.9925424586462062,-0.7655262664947221,-0.12223554734533205,-0.11490844616438156,0.4277779586994443,0.8382186873616637,0.4309593688254045,0.1095890410958904,-0.8437792703662258,0,1
219,0.9925424586462062,-0.7655262664947221,-0.4777696451978943,-0.2654051267429431,-0.23686448617889178,1.4773306996791042,0.7654891350710156,0.09315068493150686,-0.638881565696479,0,1
219,0.9925424586462062,-0.7655262664947221,-0.5553388622666181,-0.3623608288946887,-0.5608776780570806,-0.33348666855364395,0.7654891350710156,0.0958904109589041,-2.019943023765866,0,1
219,0.9925424586462062,-0.7655262664947221,-0.3130697399560976,-0.12666417137605948,0.23669325579692266,1.4773306996791042,0.6316772285727703,0.09863013698630137,-0.7754800354763102,0,1
219,0.9925424586462062,-0.7655262664947221,-0.4481021847264419,-0.0966346713070199,-0.36813136904236315,1.5838493683986776,0.5647712753236477,0.10136986301369863,-0.13905534672936948,0,1
219,0.9925424586462062,-0.7655262664947221,-0.34791795922195046,-0.1628625129230032,-0.22855645561791257,1.3175526965997428,0.40865738440903093,0.10410958904109589,-0.7413304180313525,0,1
219,0.9925424586462062,-0.7655262664947221,-0.47724525310781696,-0.23467726620718127,-0.27840463898378776,1.6371087027584632,0.74318715065464,0.10684931506849316,-0.017979430333610012,0,1
219,0.9925424586462062,-0.7655262664947221,-0.12223554734533205,-0.11490844616438156,0.4277779586994443,0.8382186873616637,0.4309593688254045,0.1095890410958904,-0.8437792703662258,0,1
220,0.1912477863915308,-0.7655262664947221,-1.3232066737016055,1.6129517512281004,0.35300568365063145,-1.02585801523087,0.6093752441563968,0.7643835616438356,-0.881033398487998,0,1
220,0.1912477863915308,-0.7655262664947221,-1.2869778968599412,1.9113844480291033,0.5324591437677823,-1.9845260337070307,0.7654891350710156,0.7671232876712328,-0.6233590123124073,0,1
220,0.1912477863915308,-0.7655262664947221,-1.2809621466315768,1.188464990183801,-0.9796024183304323,0.5186626812029435,-0.14889222600031954,0.7698630136986301,-0.6326725443428504,0,1
220,0.1912477863915308,-0.7655262664947221,-1.2695002019031465,1.377022316198704,0.6155394493775742,-1.3986733557493758,0.9885089792347549,0.7726027397260274,-0.278758327186015,0,1
220,0.1912477863915308,-0.7655262664947221,-1.2631659983207115,1.3866829600102164,0.7002813610995621,-1.5051920244689492,0.6093752441563968,0.7753424657534247,-0.024188451687238703,0,1
220,0.1912477863915308,-0.7655262664947221,-1.3005176781391115,1.6767353312105575,0.741821513904458,-1.8247480306276695,0.7208851662382665,0.7780821917808219,-0.43398386102673225,0,1
220,0.1912477863915308,-0.7655262664947221,-1.3051306521501764,1.4952780125854666,0.6504331777336868,-1.8247480306276695,1.0108109636511284,0.7808219178082192,-0.2632357738019433,0,1
221,0.1912477863915308,-0.7655262664947221,-1.3232066737016055,1.6129517512281004,0.35300568365063145,-1.02585801523087,0.6093752441563968,0.7643835616438356,-0.881033398487998,0,1
221,0.1912477863915308,-0.7655262664947221,-1.2869778968599412,1.9113844480291033,0.5324591437677823,-1.9845260337070307,0.7654891350710156,0.7671232876712328,-0.6233590123124073,0,1
221,0.1912477863915308,-0.7655262664947221,-1.2809621466315768,1.188464990183801,-0.9796024183304323,0.5186626812029435,-0.14889222600031954,0.7698630136986301,-0.6326725443428504,0,1
221,0.1912477863915308,-0.7655262664947221,-1.2695002019031465,1.377022316198704,0.6155394493775742,-1.3986733557493758,0.9885089792347549,0.7726027397260274,-0.278758327186015,0,1
221,0.1912477863915308,-0.7655262664947221,-1.2631659983207115,1.3866829600102164,0.7002813610995621,-1.5051920244689492,0.6093752441563968,0.7753424657534247,-0.024188451687238703,0,1
221,0.1912477863915308,-0.7655262664947221,-1.3005176781391115,1.6767353312105575,0.741821513904458,-1.8247480306276695,0.7208851662382665,0.7780821917808219,-0.43398386102673225,0,1
